id	time	screen	activity	total_app_time	circumplex.arousal	circumplex.valence	call_sms	mood	Day_name	is_weekday	moodmean_5days	moodpreviousday	moodnextday	Friday	Monday	Saturday	Sunday	Thursday	Tuesday	Wednesday
AS14.26	2014-05-28	10891.464001178734	0.07929917398730787	17446.494000000002	0.6	-0.4	1.0	5.4	Wednesday	1	6.800000000000002	5.8	7.4	0	0	0	0	0	0	1
AS14.26	2014-05-29	194.84099984169004	0.0285714285714286	179.24400000000003	0.0	0.8	0.0	7.4	Thursday	1	6.760000000000001	5.4	6.4	0	0	0	0	1	0	0
AS14.26	2014-05-30	6541.185217587844	0.09857371935734591	8767.96697826087	-0.4	0.0	0.0	6.4	Friday	1	6.440000000000002	7.4	7.4	1	0	0	0	0	0	0
AS14.27	2014-04-03	3268.6729996204385	0.07881944444444444	2934.6669999999995	-0.4	0.6	2.0	7.4	Thursday	1	6.480000000000001	6.4	7.0	0	0	0	0	1	0	0
AS14.27	2014-04-04	2669.0670001506796	0.13924288801542117	3546.489	1.0	0.2	8.0	7.0	Friday	1	6.7200000000000015	7.4	7.4	1	0	0	0	0	0	0
AS14.27	2014-04-05	5887.944997787476	0.05138888888888887	6539.426999999999	-0.2	0.6	2.0	7.4	Saturday	0	7.120000000000002	7.0	7.0	0	0	1	0	0	0	0
AS14.27	2014-04-06	4060.829999446867	0.08090277777777778	4227.414	-1.0	0.2	5.0	7.0	Sunday	0	7.040000000000002	7.4	7.6	0	0	0	1	0	0	0
AS14.27	2014-04-07	4268.787998676306	0.08437499999999998	4146.704	1.0	0.8	0.0	7.6	Monday	1	7.280000000000001	7.0	7.6	0	1	0	0	0	0	0
AS14.27	2014-04-08	2996.426999568939	0.0711805555555556	3370.7520000000004	-0.6	0.8	0.0	7.6	Tuesday	1	7.320000000000002	7.6	7.0	0	0	0	0	0	1	0
AS14.27	2014-04-09	5062.94700074196	0.11215277777777778	4965.521999999999	0.4	0.8	0.0	7.0	Wednesday	1	7.320000000000002	7.6	7.4	0	0	0	0	0	0	1
AS14.27	2014-04-10	3914.5509996414175	0.12499999999999996	3992.2329999999997	-0.2	0.4	4.0	7.4	Thursday	1	7.320000000000002	7.0	5.8	0	0	0	0	1	0	0
AS14.27	2014-04-11	2744.952001094818	0.08576388888888888	2629.276	0.4	-0.6	1.0	5.8	Friday	1	7.080000000000001	7.4	7.0	1	0	0	0	0	0	0
AS14.27	2014-04-12	3724.4410007	0.07713122605363985	5465.881	0.25	0.5	4.0	7.0	Saturday	0	6.960000000000001	5.8	8.75	0	0	1	0	0	0	0
AS14.27	2014-04-13	2255.3990004062657	0.13717672413793106	2224.7900000000004	0.5	1.5	3.0	8.75	Sunday	0	7.19	7.0	7.6	0	0	0	1	0	0	0
AS14.27	2014-04-14	1172.4369986057281	0.08090277777777778	1072.559	-0.8	0.8	0.0	7.6	Monday	1	7.3100000000000005	8.75	7.2	0	1	0	0	0	0	0
AS14.27	2014-04-15	4384.615999937056	0.09026916896235077	4325.134	-0.6	0.6	0.0	7.2	Tuesday	1	7.270000000000001	7.6	7.8	0	0	0	0	0	1	0
AS14.27	2014-04-16	6687.849000930786	0.1181810224089636	6573.884999999998	-1.4	1.0	0.0	7.8	Wednesday	1	7.670000000000002	7.2	7.6	0	0	0	0	0	0	1
AS14.27	2014-04-17	5559.077999114988	0.10105333800186744	7043.4259999999995	0.2	0.8	2.0	7.6	Thursday	1	7.790000000000001	7.8	8.6	0	0	0	0	1	0	0
AS14.27	2014-04-18	2629.1490001678467	0.11597222222222221	2591.7129999999993	0.0	1.4	6.0	8.6	Friday	1	7.760000000000001	7.6	7.5	1	0	0	0	0	0	0
AS14.27	2014-04-19	3839.7219984531403	0.054989495798319334	5156.286	-0.25	0.5	0.0	7.5	Saturday	0	7.74	8.6	7.2	0	0	1	0	0	0	0
AS14.27	2014-04-20	5281.929001092912	0.18090277777777775	36800.93400000001	-0.4	0.6	3.0	7.2	Sunday	0	7.74	7.5	6.8	0	0	0	1	0	0	0
AS14.27	2014-04-21	3559.210000276565	0.07812500000000007	3359.4640000000004	0.0	0.2	2.0	6.8	Monday	1	7.540000000000001	7.2	7.8	0	1	0	0	0	0	0
AS14.27	2014-04-22	4648.677000284193	0.097000466853408	4222.584000000001	-1.0	0.8	11.0	7.8	Tuesday	1	7.580000000000001	6.8	8.0	0	0	0	0	0	1	0
AS14.27	2014-04-23	2928.1900000572195	0.07138142791551878	2658.5190000000002	0.0	0.8	1.0	8.0	Wednesday	1	7.460000000000001	7.8	7.6	0	0	0	0	0	0	1
AS14.27	2014-04-24	3963.4879989624023	0.08724323062558355	4140.339	0.6	0.6	6.0	7.6	Thursday	1	7.480000000000001	8.0	7.6	0	0	0	0	1	0	0
AS14.27	2014-04-25	3674.5079996585846	0.13997140522875812	3477.4599999999996	1.2	0.6	4.0	7.6	Friday	1	7.5600000000000005	7.6	9.333333333333334	1	0	0	0	0	0	0
AS14.27	2014-04-26	5011.954000234605	0.36180555555555555	5047.4039999999995	0.6666666666666666	1.6666666666666667	18.0	9.333333333333334	Saturday	0	8.066666666666668	7.6	8.0	0	0	1	0	0	0	0
AS14.27	2014-04-27	7318.1910009384155	0.12519226354453622	7461.7080000000005	0.4	0.8	5.0	8.0	Sunday	0	8.106666666666666	9.333333333333334	7.8	0	0	0	1	0	0	0
AS14.27	2014-04-28	4951.211998462679	0.13159722222222217	4832.869000000001	0.2	0.8	4.0	7.8	Monday	1	8.066666666666666	8.0	7.2	0	1	0	0	0	0	0
AS14.27	2014-04-29	3786.9740011692056	0.08749999999999998	3609.0789999999997	-1.2	0.4	3.0	7.2	Tuesday	1	7.986666666666667	7.8	6.6	0	0	0	0	0	1	0
AS14.27	2014-04-30	7174.95200109482	0.0889128352490421	7045.148999999999	1.2	0.4	1.0	6.6	Wednesday	1	7.786666666666667	7.2	7.6	0	0	0	0	0	0	1
AS14.27	2014-05-01	4822.044000625611	0.1123922413793103	4435.341999999999	0.4	0.8	1.0	7.6	Thursday	1	7.44	6.6	7.2	0	0	0	0	1	0	0
AS14.27	2014-05-02	3539.5789985656747	0.11944444444444448	3282.0199999999995	-1.0	0.6	1.0	7.2	Friday	1	7.280000000000001	7.6	6.4	1	0	0	0	0	0	0
AS14.27	2014-05-03	4976.420998811722	0.090625	4970.516	1.2	0.0	2.0	6.4	Saturday	0	7.0	7.2	7.4	0	0	1	0	0	0	0
AS14.27	2014-05-04	5895.115000009537	0.08654003267973859	7395.4890000000005	-0.2	0.6	0.0	7.4	Sunday	0	7.040000000000001	6.4	7.666666666666667	0	0	0	1	0	0	0
AS14.27	2014-05-05	6067.894998550414	0.16432475726422502	4962.533	0.0	0.6666666666666666	0.0	7.666666666666667	Monday	1	7.253333333333333	7.4	7.8	0	1	0	0	0	0	0
AS14.27	2014-05-07	3210.024999856947	0.10194033299050513	3523.3020000000006	0.6	0.8	7.0	7.8	Wednesday	1	7.293333333333334	7.666666666666667	7.0	0	0	0	0	0	0	1
AS14.27	2014-05-08	4071.9699997901935	0.07134818007662835	3925.9800000000014	0.6	0.2	1.0	7.0	Thursday	1	7.253333333333335	7.8	6.4	0	0	0	0	1	0	0
AS14.27	2014-05-09	5272.585998058319	0.09930555555555555	5164.897000000001	1.2	-0.2	9.0	6.4	Friday	1	7.253333333333335	7.0	6.6	1	0	0	0	0	0	0
AS14.27	2014-05-10	4957.294000148775	0.10075431034482761	4690.455999999999	0.6	0.0	2.0	6.6	Saturday	0	7.093333333333334	6.4	7.0	0	0	1	0	0	0	0
AS14.27	2014-05-11	9192.12099909782	0.07620818810004285	6088.912000000002	1.4	0.4	4.0	7.0	Sunday	0	6.960000000000001	6.6	7.8	0	0	0	1	0	0	0
AS14.27	2014-05-12	3443.1820023059845	0.10003591954022988	3319.245999999999	0.0	1.0	2.0	7.8	Monday	1	6.960000000000001	7.0	6.8	0	1	0	0	0	0	0
AS14.27	2014-05-13	4063.5680000782013	0.07083333333333337	4048.5040000000004	0.8	0.4	6.0	6.8	Tuesday	1	6.92	7.8	7.5	0	0	0	0	0	1	0
AS14.27	2014-05-14	2112.7540001869193	0.08833333333333335	2112.421	1.0	0.75	0.0	7.5	Wednesday	1	7.140000000000001	6.8	7.0	0	0	0	0	0	0	1
AS14.27	2014-05-15	4367.090487642986	0.10576146367625373	5155.641097560976	1.5	0.5	0.0	7.0	Thursday	1	7.220000000000001	7.5	6.5	0	0	0	0	1	0	0
AS14.28	2014-03-31	1870.4369995594016	0.02415116662998018	1830.4949999999997	0.0	0.0	0.0	6.5	Monday	1	7.12	7.0	7.5	0	1	0	0	0	0	0
AS14.28	2014-04-01	8599.743999242783	0.12660997993345266	9368.734	0.0	0.0	2.0	7.5	Tuesday	1	7.0600000000000005	6.5	6.8	0	0	0	0	0	1	0
AS14.28	2014-04-02	11887.370000839237	0.0432156771266439	10394.427000000001	-0.2	0.4	2.0	6.8	Wednesday	1	7.0600000000000005	7.5	8.0	0	0	0	0	0	0	1
AS14.28	2014-04-03	9165.401001453403	0.15111305136626185	13131.635999999995	0.0	1.25	0.0	8.0	Thursday	1	7.160000000000001	6.8	5.75	0	0	0	0	1	0	0
AS14.28	2014-04-04	13760.366001367569	0.12490594575684993	12893.082999999995	-0.5	0.0	3.0	5.75	Friday	1	6.910000000000001	8.0	7.6	1	0	0	0	0	0	0
AS14.28	2014-04-05	7930.456998109816	0.027859790738960884	6741.39	-0.8	0.8	0.0	7.6	Saturday	0	7.130000000000001	5.75	7.2	0	0	1	0	0	0	0
AS14.28	2014-04-06	5941.962999582291	0.012253036714243605	5097.773999999999	-0.6	0.6	0.0	7.2	Sunday	0	7.07	7.6	8.0	0	0	0	1	0	0	0
AS14.28	2014-04-07	11464.430001258852	0.1116669789967582	18986.808999999997	0.2	1.25	0.0	8.0	Monday	1	7.3100000000000005	7.2	7.8	0	1	0	0	0	0	0
AS14.28	2014-04-08	7366.385003089905	0.09885041974956743	11098.888999999997	-0.2	1.0	0.0	7.8	Tuesday	1	7.2700000000000005	8.0	7.0	0	0	0	0	0	1	0
AS14.28	2014-04-09	12251.725998640057	0.24384687059123447	6922.665999999999	-1.0	1.0	1.0	7.0	Wednesday	1	7.5200000000000005	7.8	7.0	0	0	0	0	0	0	1
AS14.28	2014-04-10	8174.054998397829	0.22384842747091244	9514.063000000006	-1.0	0.5	0.0	7.0	Thursday	1	7.4	7.0	7.4	0	0	0	0	1	0	0
AS14.28	2014-04-11	25290.746998786915	0.33323058134916983	12389.326000000003	-0.6	0.0	18.0	7.4	Friday	1	7.44	7.0	7.8	1	0	0	0	0	0	0
AS14.28	2014-04-12	11483.372000932697	0.03719255598302549	10912.000000000002	-0.75	1.25	0.0	7.8	Saturday	0	7.4	7.4	7.2	0	0	1	0	0	0	0
AS14.28	2014-04-13	9758.656001567842	0.04242497739525186	8551.517000000002	-0.6	0.75	2.0	7.2	Sunday	0	7.280000000000001	7.8	6.8	0	0	0	1	0	0	0
AS14.28	2014-04-14	10881.651001691815	0.10611959993778808	12683.737000000008	-1.0	0.5	1.0	6.8	Monday	1	7.24	7.2	6.8	0	1	0	0	0	0	0
AS14.28	2014-04-15	9848.605000257488	0.11725857496542645	9761.679000000002	-0.2	0.4	0.0	6.8	Tuesday	1	7.200000000000001	6.8	6.2	0	0	0	0	0	1	0
AS14.28	2014-04-16	10166.238999128343	0.03589232647840624	12037.447000000002	0.6	-0.4	0.0	6.2	Wednesday	1	6.960000000000001	6.8	7.8	0	0	0	0	0	0	1
AS14.28	2014-04-17	9490.893999099726	0.10793741525463707	8497.258999999998	-0.5	0.75	2.0	7.8	Thursday	1	6.960000000000001	6.2	5.8	0	0	0	0	1	0	0
AS14.28	2014-04-18	10498.70799779892	0.03475107975080798	8269.889	-0.2	0.0	0.0	5.8	Friday	1	6.6800000000000015	7.8	6.75	1	0	0	0	0	0	0
AS14.28	2014-04-19	6235.212999582291	0.020545114412761068	5509.769	-0.5	0.3333333333333333	1.0	6.75	Saturday	0	6.67	5.8	7.8	0	0	1	0	0	0	0
AS14.28	2014-04-20	5530.367001056672	0.03128380739640308	4086.4629999999993	-0.4	1.0	0.0	7.8	Sunday	0	6.870000000000002	6.75	8.0	0	0	0	1	0	0	0
AS14.28	2014-04-21	4831.646000623702	0.07565666982961561	4127.244	-0.25	1.0	0.0	8.0	Monday	1	7.230000000000001	7.8	7.25	0	1	0	0	0	0	0
AS14.28	2014-04-22	15713.050998926155	0.15725290411542997	14858.430999999995	-0.75	1.0	0.0	7.25	Tuesday	1	7.120000000000002	8.0	7.0	0	0	0	0	0	1	0
AS14.28	2014-04-23	9310.856999874115	0.09511485338064438	10386.662	0.3333333333333333	1.0	1.0	7.0	Wednesday	1	7.360000000000001	7.25	8.0	0	0	0	0	0	0	1
AS14.28	2014-04-24	11309.896000862122	0.11913178112779042	11839.042	-0.2	1.2	0.0	8.0	Thursday	1	7.610000000000001	7.0	7.0	0	0	0	0	1	0	0
AS14.28	2014-04-25	4424.054999589917	0.1303849575356078	5807.772000000002	-0.2	1.0	0.0	7.0	Friday	1	7.45	8.0	8.0	1	0	0	0	0	0	0
AS14.28	2014-04-26	4114.4489998817435	0.033010370092237507	3435.1729999999993	0.0	1.0	0.0	8.0	Saturday	0	7.45	7.0	7.25	0	0	1	0	0	0	0
AS14.28	2014-04-27	13994.419999837875	0.053142000214668944	5268.423999999999	0.25	0.5	0.0	7.25	Sunday	0	7.45	8.0	7.5	0	0	0	1	0	0	0
AS14.28	2014-04-28	2569.507999897006	0.09235672736208862	3446.1559999999995	-0.5	1.0	0.0	7.5	Monday	1	7.55	7.25	7.0	0	1	0	0	0	0	0
AS14.28	2014-04-29	8775.08540538195	0.0	33.526	-0.2	0.8	0.0	7.0	Tuesday	1	7.35	7.5	6.2	0	0	0	0	0	1	0
AS14.28	2014-04-30	1370.197999715805	0.030598256251653227	1421.0549999999998	-0.2	0.2	0.0	6.2	Wednesday	1	7.19	7.0	6.4	0	0	0	0	0	0	1
AS14.28	2014-05-01	8454.422998905184	0.057490928556129715	11579.445999999996	-0.6	0.4	1.0	6.4	Thursday	1	6.87	6.2	6.8	0	0	0	0	1	0	0
AS14.28	2014-05-02	8815.100000619885	0.08226363403733761	9730.173999999999	-0.5	1.0	1.0	6.8	Friday	1	6.780000000000001	6.4	7.4	1	0	0	0	0	0	0
AS14.28	2014-05-03	7978.536000013354	0.054198748079751564	8043.0520000000015	0.0	1.0	2.0	7.4	Saturday	0	6.760000000000001	6.8	6.8	0	0	1	0	0	0	0
AS14.28	2014-05-04	8414.128998994829	0.029219101387488376	7037.277	-0.4	0.6666666666666666	0.0	6.8	Sunday	0	6.720000000000001	7.4	7.0	0	0	0	1	0	0	0
AS14.28	2014-05-05	6217.170999526979	0.06396706485711144	5517.847	0.5	1.0	0.0	7.0	Monday	1	6.880000000000001	6.8	6.333333333333333	0	1	0	0	0	0	0
AS14.28	2014-05-07	6894.351999998094	0.027966857841785986	6582.449	0.0	-0.25	1.0	6.333333333333333	Wednesday	1	6.866666666666667	7.0	6.5	0	0	0	0	0	0	1
AS14.28	2014-05-08	2669.583000421525	0.03576887078168944	5037.774000000001	0.0	0.5	0.0	6.5	Thursday	1	6.8066666666666675	6.333333333333333	8.5	0	0	0	0	1	0	0
AS14.29	2014-04-02	2727.8409993648543	0.15358132140520145	3519.2380000000003	0.25	1.5	2.0	8.5	Wednesday	1	7.026666666666668	6.5	7.25	0	0	0	0	0	0	1
AS14.29	2014-04-03	3939.3320002555824	0.1886913420889081	3723.127000000001	-1.0	0.25	0.0	7.25	Thursday	1	7.116666666666667	8.5	8.0	0	0	0	0	1	0	0
AS14.29	2014-04-04	3967.075998783112	0.01512629220389264	3843.894	-1.25	0.75	1.0	8.0	Friday	1	7.316666666666667	7.25	8.2	1	0	0	0	0	0	0
AS14.29	2014-04-05	6806.078000307085	0.14988214995833685	5777.275000000001	0.8	0.8	2.0	8.2	Saturday	0	7.69	8.0	7.75	0	0	1	0	0	0	0
AS14.29	2014-04-06	9531.902999639507	0.11463534506164202	9737.925	0.0	0.8	6.0	7.75	Sunday	0	7.94	8.2	7.2	0	0	0	1	0	0	0
AS14.29	2014-04-07	11191.926000595093	0.19540927482103945	10365.798999999999	-0.6	0.2	0.0	7.2	Monday	1	7.6800000000000015	7.75	7.8	0	1	0	0	0	0	0
AS14.29	2014-04-08	14873.304000377653	0.13756706347311953	13549.326000000001	-0.8	1.0	4.0	7.8	Tuesday	1	7.790000000000001	7.2	7.6	0	0	0	0	0	1	0
AS14.29	2014-04-09	5617.376000642778	0.0684037452212791	6644.712000000001	0.4	0.4	0.0	7.6	Wednesday	1	7.710000000000001	7.8	8.6	0	0	0	0	0	0	1
AS14.29	2014-04-10	7310.520997524259	0.1676437975828992	6639.205	0.4	1.4	4.0	8.6	Thursday	1	7.790000000000001	7.6	7.2	0	0	0	0	1	0	0
AS14.29	2014-04-11	6887.131999969486	0.018978234747998615	5869.146000000001	0.2	0.6	0.0	7.2	Friday	1	7.6800000000000015	8.6	8.25	1	0	0	0	0	0	0
AS14.29	2014-04-12	2665.6599991321555	0.11546995747559542	2372.0910000000003	1.0	0.75	1.0	8.25	Saturday	0	7.890000000000001	7.2	8.2	0	0	1	0	0	0	0
AS14.29	2014-04-13	11175.523998498915	0.07499411788569071	6925.971	0.0	0.6	0.0	8.2	Sunday	0	7.970000000000001	8.25	8.0	0	0	0	1	0	0	0
AS14.29	2014-04-14	7842.806001186373	0.14115802099173555	7948.790999999999	-0.8	1.0	0.0	8.0	Monday	1	8.05	8.2	8.25	0	1	0	0	0	0	0
AS14.29	2014-04-15	9205.890996217728	0.19738316762908892	8462.048	-0.5	1.0	1.0	8.25	Tuesday	1	7.980000000000001	8.0	7.8	0	0	0	0	0	1	0
AS14.29	2014-04-16	11911.72399926185	0.031889568580213065	11321.934999999998	0.0	1.0	6.0	7.8	Wednesday	1	8.1	8.25	7.6	0	0	0	0	0	0	1
AS14.29	2014-04-17	6325.021000146866	0.10466354394673522	11866.265000000001	0.8	0.8	6.0	7.6	Thursday	1	7.970000000000001	7.8	8.0	0	0	0	0	1	0	0
AS14.29	2014-04-18	9005.241000413891	0.1547806052191322	8670.02	-0.25	0.25	2.0	8.0	Friday	1	7.9300000000000015	7.6	7.0	1	0	0	0	0	0	0
AS14.29	2014-04-19	7506.035999536514	0.07083333333333326	6929.792	-0.6	0.2	4.0	7.0	Saturday	0	7.730000000000001	8.0	7.5	0	0	1	0	0	0	0
AS14.29	2014-04-20	3084.711000204088	0.008417145593869734	2782.7419999999997	-0.5	0.75	0.0	7.5	Sunday	0	7.580000000000001	7.0	7.2	0	0	0	1	0	0	0
AS14.29	2014-04-21	3747.0190002918257	0.11076388888888888	3507.793	0.0	0.4	0.0	7.2	Monday	1	7.460000000000001	7.5	6.4	0	1	0	0	0	0	0
AS14.29	2014-04-22	12947.800999164583	0.16646602328706817	11336.014000000001	-0.2	0.0	14.0	6.4	Tuesday	1	7.2200000000000015	7.2	7.6	0	0	0	0	0	1	0
AS14.29	2014-04-23	12022.980001211166	0.09481132256815115	8662.919999999998	0.6	0.6	5.0	7.6	Wednesday	1	7.140000000000001	6.4	7.8	0	0	0	0	0	0	1
AS14.29	2014-04-24	9600.506002664571	0.18661315132741277	8998.164999999999	0.2	1.0	3.0	7.8	Thursday	1	7.300000000000002	7.6	7.5	0	0	0	0	1	0	0
AS14.29	2014-04-25	3919.8140008449564	0.16510803391777293	3333.549000000001	0.0	0.75	1.0	7.5	Friday	1	7.300000000000002	7.8	6.0	1	0	0	0	0	0	0
AS14.29	2014-04-26	10479.328002691269	0.269335092679129	9416.743	0.0	0.0	6.0	6.0	Saturday	0	7.0600000000000005	7.5	6.5	0	0	1	0	0	0	0
AS14.29	2014-04-27	7078.390000104903	0.044895598261322965	7522.364	-0.75	0.0	0.0	6.5	Sunday	0	7.080000000000001	6.0	7.0	0	0	0	1	0	0	0
AS14.29	2014-04-28	7495.86300110817	0.07879215708108615	7034.326	-0.4	0.4	0.0	7.0	Monday	1	6.960000000000001	6.5	7.6	0	1	0	0	0	0	0
AS14.29	2014-04-29	11914.784997701645	0.20852338836669793	10494.227999999997	0.4	0.8	1.0	7.6	Tuesday	1	6.92	7.0	7.8	0	0	0	0	0	1	0
AS14.29	2014-04-30	9185.733000040054	0.09121493415357158	8742.084999999997	-0.4	0.2	3.0	7.8	Wednesday	1	6.980000000000001	7.6	7.6	0	0	0	0	0	0	1
AS14.29	2014-05-01	6110.111998796463	0.13183429371661343	5655.231999999998	0.0	0.4	0.0	7.6	Thursday	1	7.3	7.8	8.0	0	0	0	0	1	0	0
AS14.29	2014-05-03	1832.099000453949	0.291548117478645	1495.85	1.0	1.0	2.0	8.0	Saturday	0	7.6	7.6	8.0	0	0	1	0	0	0	0
AS14.29	2014-05-04	3147.8140001297	0.3729824077846088	2555.657	-1.0	1.0	8.0	8.0	Sunday	0	7.8	8.0	7.333333333333333	0	0	0	1	0	0	0
AS14.29	2014-05-05	5538.639000177383	0.21394117129591342	5024.896	-0.3333333333333333	0.6666666666666666	26.0	7.333333333333333	Monday	1	7.746666666666667	8.0	7.8	0	1	0	0	0	0	0
AS14.29	2014-05-07	2763.989000320434	0.03446853502981984	2561.2120000000004	-0.2	0.8	0.0	7.8	Wednesday	1	7.746666666666667	7.333333333333333	7.8	0	0	0	0	0	0	1
AS14.29	2014-05-08	9283.68100333214	0.11769330217468053	7937.033	0.4	1.0	3.0	7.8	Thursday	1	7.786666666666667	7.8	7.4	0	0	0	0	1	0	0
AS14.29	2014-05-09	12395.829001426704	0.058269909376370686	12004.894	-0.4	0.6	1.0	7.4	Friday	1	7.666666666666667	7.8	7.0	1	0	0	0	0	0	0
AS14.29	2014-05-10	16022.038999319075	0.12233941652660994	14774.043999999996	-0.2	0.4	2.0	7.0	Saturday	0	7.466666666666667	7.4	7.0	0	0	1	0	0	0	0
AS14.29	2014-05-11	9004.832000255583	0.015175118928836287	8481.482	-0.8	0.4	0.0	7.0	Sunday	0	7.400000000000001	7.0	7.6	0	0	0	1	0	0	0
AS14.29	2014-05-12	13648.031000375748	0.14951704294124674	13292.695	-0.2	0.8	6.0	7.6	Monday	1	7.360000000000001	7.0	8.2	0	1	0	0	0	0	0
AS14.29	2014-05-13	13083.924000024796	0.11524752444837592	14374.489999999996	0.6	0.8	8.0	8.2	Tuesday	1	7.44	7.6	7.6	0	0	0	0	0	1	0
AS14.29	2014-05-14	7.43600010871887	0.125	339.73799999999994	0.2	0.4	0.0	7.6	Wednesday	1	7.480000000000001	8.2	6.0	0	0	0	0	0	0	1
AS14.29	2014-05-15	7873.310902502479	0.1286353282305496	7426.700292682926	-0.5	0.0	0.0	6.0	Thursday	1	7.280000000000001	7.6	7.0	0	0	0	0	1	0	0
AS14.30	2014-03-20	6640.6430003643	0.0822704081632655	5770.909	0.3333333333333333	1.0	2.0	7.0	Thursday	1	7.280000000000001	6.0	7.8	0	0	0	0	1	0	0
AS14.30	2014-03-21	9825.663999319071	0.21225946811473126	10577.461999999998	-0.4	1.2	5.0	7.8	Friday	1	7.32	7.0	7.6	1	0	0	0	0	0	0
AS14.30	2014-03-22	14524.601999759674	0.22079067100843272	15015.736999999997	-0.8	1.0	0.0	7.6	Saturday	0	7.200000000000001	7.8	7.8	0	0	1	0	0	0	0
AS14.30	2014-03-23	16030.546999216067	0.12125861139477381	15587.201999999997	-0.6	1.0	0.0	7.8	Sunday	0	7.24	7.6	7.8	0	0	0	1	0	0	0
AS14.30	2014-03-24	15730.021999835973	0.1440737345192111	15255.800000000001	-0.2	1.0	0.0	7.8	Monday	1	7.600000000000001	7.8	8.0	0	1	0	0	0	0	0
AS14.30	2014-03-25	15856.781001091003	0.1341467837134854	16715.117	-0.2	1.0	2.0	8.0	Tuesday	1	7.800000000000002	7.8	6.8	0	0	0	0	0	1	0
AS14.30	2014-03-26	20322.225000381462	0.20092126251271455	16321.712000000001	0.2	0.6	15.0	6.8	Wednesday	1	7.6	8.0	7.75	0	0	0	0	0	0	1
AS14.30	2014-03-27	17837.59700012207	0.16013329380691071	17951.908000000003	-0.75	1.0	2.0	7.75	Thursday	1	7.630000000000001	6.8	7.8	0	0	0	0	1	0	0
AS14.30	2014-03-28	17672.089000940327	0.24840717003596194	13770.678999999998	0.0	1.0	2.0	7.8	Friday	1	7.630000000000001	7.75	8.4	1	0	0	0	0	0	0
AS14.30	2014-03-29	17474.872000694268	0.13252437397512365	17024.147999999997	-1.4	1.0	2.0	8.4	Saturday	0	7.75	7.8	7.6	0	0	1	0	0	0	0
AS14.30	2014-03-30	11700.13800120354	0.1126500911089034	11660.996000000003	-1.2	1.0	6.0	7.6	Sunday	0	7.67	8.4	7.6	0	0	0	1	0	0	0
AS14.30	2014-03-31	12971.811000347141	0.2345195085543214	13005.646	-0.8	1.0	0.0	7.6	Monday	1	7.830000000000001	7.6	7.8	0	1	0	0	0	0	0
AS14.30	2014-04-01	12881.616999387737	0.15715008108506562	16220.362000000005	-1.2	1.2	8.0	7.8	Tuesday	1	7.840000000000001	7.6	7.6	0	0	0	0	0	1	0
AS14.30	2014-04-02	9073.774998426434	0.16374439803612312	8913.799	-0.6	0.6	0.0	7.6	Wednesday	1	7.800000000000002	7.8	8.0	0	0	0	0	0	0	1
AS14.30	2014-04-03	14459.533000946032	0.12517288902232324	14373.705000000004	0.2	1.0	1.0	8.0	Thursday	1	7.720000000000001	7.6	7.8	0	0	0	0	1	0	0
AS14.30	2014-04-04	15638.423000097273	0.1425403135875643	13527.701999999997	-1.2	1.0	3.0	7.8	Friday	1	7.76	8.0	8.0	1	0	0	0	0	0	0
AS14.30	2014-04-05	9363.129999160778	0.06754933662828401	8645.729	-0.8	1.0	2.0	8.0	Saturday	0	7.840000000000001	7.8	8.0	0	0	1	0	0	0	0
AS14.30	2014-04-06	10319.06200051308	0.09103816788494114	8112.36	-1.2	1.0	0.0	8.0	Sunday	0	7.880000000000001	8.0	7.6	0	0	0	1	0	0	0
AS14.30	2014-04-07	16311.262001037596	0.12195215470654062	15493.305	0.0	1.0	0.0	7.6	Monday	1	7.880000000000001	8.0	7.8	0	1	0	0	0	0	0
AS14.30	2014-04-08	16108.397998571396	0.15902254583937586	16329.177000000003	-0.6	1.0	0.0	7.8	Tuesday	1	7.840000000000001	7.6	7.75	0	0	0	0	0	1	0
AS14.30	2014-04-09	18234.777998685837	0.1609356614846201	14927.836000000001	-0.5	1.0	8.0	7.75	Wednesday	1	7.830000000000001	7.8	8.2	0	0	0	0	0	0	1
AS14.30	2014-04-10	11401.835000991821	0.13355324215618333	10323.246000000001	-1.0	1.0	2.0	8.2	Thursday	1	7.87	7.75	7.666666666666667	0	0	0	0	1	0	0
AS14.30	2014-04-11	19381.913999557495	0.14675981409891747	17436.083	-0.6666666666666666	0.6666666666666666	4.0	7.666666666666667	Friday	1	7.803333333333333	8.2	7.8	1	0	0	0	0	0	0
AS14.30	2014-04-12	11779.19700098038	0.06133414489008874	9153.795999999998	-1.0	1.2	0.0	7.8	Saturday	0	7.843333333333334	7.666666666666667	7.2	0	0	1	0	0	0	0
AS14.30	2014-04-13	10114.311999320982	0.07888284344373223	8271.420999999998	-1.6	1.0	1.0	7.2	Sunday	0	7.723333333333334	7.8	7.75	0	0	0	1	0	0	0
AS14.30	2014-04-14	12149.335000276566	0.17082034310244307	11490.903999999997	-0.25	1.0	0.0	7.75	Monday	1	7.723333333333334	7.2	7.6	0	1	0	0	0	0	0
AS14.30	2014-04-15	15471.419999122623	0.12232731674948599	17725.232999999997	-1.4	1.0	4.0	7.6	Tuesday	1	7.603333333333334	7.75	8.4	0	0	0	0	0	1	0
AS14.30	2014-04-16	13415.650999307634	0.1918537415998037	12213.262	-0.4	1.4	2.0	8.4	Wednesday	1	7.75	7.6	7.6	0	0	0	0	0	0	1
